/remote-home/source/anaconda3/envs/hhy_cp/lib/python3.7/site-packages/gluonnlp/data/registry.py:89: UserWarning: [91mNew dataset data.baidu_ernie_data.BaiduErnieXNLI registered with name baiduerniexnli isoverriding existing dataset gluonnlp.data.baidu_ernie_data.BaiduErnieXNLI[0m
  return register_(class_)
/remote-home/source/anaconda3/envs/hhy_cp/lib/python3.7/site-packages/gluonnlp/data/registry.py:89: UserWarning: [91mNew dataset data.baidu_ernie_data.BaiduErnieLCQMC registered with name baiduernielcqmc isoverriding existing dataset gluonnlp.data.baidu_ernie_data.BaiduErnieLCQMC[0m
  return register_(class_)
/remote-home/source/anaconda3/envs/hhy_cp/lib/python3.7/site-packages/gluonnlp/data/registry.py:89: UserWarning: [91mNew dataset data.baidu_ernie_data.BaiduErnieChnSentiCorp registered with name baiduerniechnsenticorp isoverriding existing dataset gluonnlp.data.baidu_ernie_data.BaiduErnieChnSentiCorp[0m
  return register_(class_)
INFO:root:Namespace(accumulate=None, batch_size=32, bert_dataset='wiki_cn_cased', bert_model='bert_12_768_12', dev_batch_size=8, dtype='float32', epochs=4, epsilon=1e-06, gpu=None, log_interval=10, lr=2e-05, max_len=128, model_parameters=None, only_inference=False, optimizer='bertadam', output_dir='./output_dir', pad=False, pretrained_bert_parameters=None, seed=6, task_name='CNSA', warmup_ratio=0.1)
INFO:root:processing dataset...
WARNING:py.warnings:/remote-home/source/anaconda3/envs/hhy_cp/lib/python3.7/site-packages/gluonnlp/data/batchify/batchify.py:235: UserWarning: Padding value is not given and will be set automatically to 0 in data.batchify.Pad(). Please check whether this is intended (e.g. value of padding index in the vocabulary).
  'Padding value is not given and will be set automatically to 0 '

INFO:root:Now we are doing BERT classification training on cpu(0)!
INFO:root:[Epoch 1 Batch 1300/7918] loss=1.0868, lr=0.0000082, metrics:accuracy:0.5683
INFO:root:[Epoch 1 Batch 1310/7918] loss=1.0105, lr=0.0000083, metrics:accuracy:0.5685
INFO:root:[Epoch 1 Batch 1320/7918] loss=1.0579, lr=0.0000083, metrics:accuracy:0.5687
INFO:root:[Epoch 1 Batch 1330/7918] loss=0.9802, lr=0.0000084, metrics:accuracy:0.5692
INFO:root:[Epoch 1 Batch 1340/7918] loss=0.9953, lr=0.0000085, metrics:accuracy:0.5694
INFO:root:[Epoch 1 Batch 1350/7918] loss=1.0166, lr=0.0000085, metrics:accuracy:0.5697
INFO:root:[Epoch 1 Batch 1360/7918] loss=1.1153, lr=0.0000086, metrics:accuracy:0.5695
INFO:root:[Epoch 1 Batch 1370/7918] loss=0.9404, lr=0.0000087, metrics:accuracy:0.5700
INFO:root:[Epoch 1 Batch 1380/7918] loss=1.0076, lr=0.0000087, metrics:accuracy:0.5702
INFO:root:[Epoch 1 Batch 1390/7918] loss=1.0106, lr=0.0000088, metrics:accuracy:0.5704
INFO:root:[Epoch 1 Batch 1400/7918] loss=1.0587, lr=0.0000088, metrics:accuracy:0.5705
INFO:root:[Epoch 1 Batch 1410/7918] loss=1.0759, lr=0.0000089, metrics:accuracy:0.5705
INFO:root:[Epoch 1 Batch 1420/7918] loss=0.9880, lr=0.0000090, metrics:accuracy:0.5708
INFO:root:[Epoch 1 Batch 1430/7918] loss=0.9531, lr=0.0000090, metrics:accuracy:0.5713
INFO:root:[Epoch 1 Batch 1440/7918] loss=0.9430, lr=0.0000091, metrics:accuracy:0.5717
